result_id,randomized,type,count,inserted,insert_time,search,search_time,removed,remove_time
35,True,AVL,10000,10000,1385,998,2,965,477
35,True,AVL,15000,15000,3467,2252,3,2065,1683
35,True,AVL,20000,20000,6745,3913,4,3636,3844
35,True,AVL,25000,25000,10831,6209,5,5469,7222
35,True,AVL,30000,30000,15693,8930,8,7819,11492
35,True,BST,10000,10000,3,998,1,965,3
35,True,BST,15000,15000,5,2252,2,1974,5
35,True,BST,20000,20000,7,3913,4,3528,8
35,True,BST,25000,25000,11,6209,5,5469,10
35,True,BST,30000,30000,14,8930,7,7819,14
35,True,LIST,10000,10000,832,1007,802,936,1526
35,True,LIST,15000,15000,2244,2236,1930,2111,3554
35,True,LIST,20000,20000,4924,4050,3741,3629,6328
35,True,LIST,25000,25000,7397,6265,5760,5588,9409
35,True,LIST,30000,30000,11321,9081,8599,7725,13588
36,False,AVL,10000,9872,561,1041,1,914,348
36,False,AVL,15000,14723,1421,2203,2,2006,1217
36,False,AVL,20000,19486,2608,3885,3,3520,2936
36,False,AVL,25000,24207,4337,6030,4,5340,5253
36,False,AVL,30000,28836,6604,8616,6,7478,8911
36,False,BST,10000,9872,4,1041,2,914,3
36,False,BST,15000,14723,6,2203,3,1999,6
36,False,BST,20000,19486,7,3885,4,3425,8
36,False,BST,25000,24207,9,6030,5,5228,10
36,False,BST,30000,28836,11,8616,7,7288,13
36,False,LIST,10000,9871,492,957,778,879,1207
36,False,LIST,15000,14710,1177,2131,1828,2022,2675
36,False,LIST,20000,19484,2219,3844,3229,3474,4693
36,False,LIST,25000,24194,3612,6029,5070,5392,7022
36,False,LIST,30000,28809,5307,8603,7239,7538,9615
36,True,AVL,10000,10000,1229,998,1,965,411
36,True,AVL,15000,15000,2950,2252,2,2065,1386
36,True,AVL,20000,20000,5789,3913,3,3636,3398
36,True,AVL,25000,25000,9651,6209,4,5469,6509
36,True,AVL,30000,30000,14019,8930,6,7819,10810
36,True,BST,10000,10000,3,998,1,965,3
36,True,BST,15000,15000,5,2252,3,1974,5
36,True,BST,20000,20000,8,3913,4,3528,7
36,True,BST,25000,25000,9,6209,5,5469,9
36,True,BST,30000,30000,11,8930,6,7819,12
36,True,LIST,10000,10000,846,1007,789,936,1509
36,True,LIST,15000,15000,2210,2236,1951,2111,3477
36,True,LIST,20000,20000,4338,4050,3530,3629,6178
36,True,LIST,25000,25000,7374,6265,5713,5588,9476
36,True,LIST,30000,30000,11075,9081,8772,7725,13644
37,False,AVL,10000,9872,511,1041,2,914,341
37,False,AVL,15000,14723,1356,2203,2,2006,1279
37,False,AVL,20000,19486,2644,3885,3,3520,2964
37,False,AVL,25000,24207,4258,6030,4,5340,5307
37,False,AVL,30000,28836,6661,8616,6,7478,9129
37,False,BST,10000,9872,4,1041,2,914,3
37,False,BST,15000,14723,6,2203,3,1999,6
37,False,BST,20000,19486,7,3885,4,3425,8
37,False,BST,25000,24207,9,6030,5,5228,10
37,False,BST,30000,28836,10,8616,7,7288,13
37,False,LIST,10000,9871,498,957,799,879,1232
37,False,LIST,15000,14710,1209,2131,1842,2022,2727
37,False,LIST,20000,19484,2261,3844,3288,3474,4712
37,False,LIST,25000,24194,3645,6029,5899,5392,7739
37,False,LIST,30000,28809,5427,8603,7461,7538,10034
37,True,AVL,10000,10000,1239,998,1,965,404
37,True,AVL,15000,15000,3114,2252,2,2065,1447
37,True,AVL,20000,20000,5982,3913,3,3636,3506
37,True,AVL,25000,25000,9711,6209,4,5469,6506
37,True,AVL,30000,30000,13630,8930,5,7819,11611
37,True,BST,10000,10000,3,998,1,965,3
37,True,BST,15000,15000,5,2252,3,1974,5
37,True,BST,20000,20000,7,3913,3,3528,7
37,True,BST,25000,25000,9,6209,5,5469,10
37,True,BST,30000,30000,12,8930,6,7819,12
37,True,LIST,10000,10000,863,1007,809,936,1577
37,True,LIST,15000,15000,2379,2236,2012,2111,3595
37,True,LIST,20000,20000,4542,4050,3686,3629,6500
37,True,LIST,25000,25000,7912,6265,5912,5588,10043
37,True,LIST,30000,30000,12065,9081,9267,7725,14671
38,False,AVL,10000,9872,562,1041,1,914,358
38,False,AVL,15000,14723,1442,2203,2,2006,1271
38,False,AVL,20000,19486,2691,3885,3,3520,3074
38,False,AVL,25000,24207,4626,6030,5,5340,5665
38,False,AVL,30000,28836,6940,8616,6,7478,9445
38,False,BST,10000,9872,4,1041,2,914,4
38,False,BST,15000,14723,6,2203,3,1999,6
38,False,BST,20000,19486,7,3885,4,3425,8
38,False,BST,25000,24207,9,6030,5,5228,10
38,False,BST,30000,28836,10,8616,7,7288,12
38,False,LIST,10000,9871,510,957,821,879,1262
38,False,LIST,15000,14710,1211,2131,2081,2022,2797
38,False,LIST,20000,19484,2250,3844,3293,3474,5254
38,False,LIST,25000,24194,3908,6029,5352,5392,9168
38,False,LIST,30000,28809,5677,8603,8253,7538,10281
38,True,AVL,10000,10000,1247,998,1,965,422
38,True,AVL,15000,15000,3127,2252,2,2065,1420
38,True,AVL,20000,20000,5972,3913,3,3636,3537
38,True,AVL,25000,25000,10211,6209,5,5469,6970
38,True,AVL,30000,30000,14487,8930,6,7819,11146
38,True,BST,10000,10000,3,998,1,965,3
38,True,BST,15000,15000,5,2252,3,1974,5
38,True,BST,20000,20000,7,3913,4,3528,7
38,True,BST,25000,25000,9,6209,5,5469,10
38,True,BST,30000,30000,12,8930,6,7819,12
38,True,LIST,10000,10000,868,1007,814,936,1560
38,True,LIST,15000,15000,2288,2236,2030,2111,3621
38,True,LIST,20000,20000,4547,4050,3621,3629,6475
38,True,LIST,25000,25000,8536,6265,6603,5588,10516
38,True,LIST,30000,30000,11706,9081,8990,7725,15276
39,False,AVL,10000,9872,548,1041,1,914,361
39,False,AVL,15000,14723,1433,2203,2,2006,1270
39,False,AVL,20000,19486,2850,3885,3,3520,3042
39,False,AVL,25000,24207,4663,6030,5,5340,6075
39,False,AVL,30000,28836,6916,8616,5,7478,9252
39,False,BST,10000,9872,4,1041,1,914,3
39,False,BST,15000,14723,6,2203,3,1999,5
39,False,BST,20000,19486,7,3885,4,3425,7
39,False,BST,25000,24207,8,6030,5,5228,10
39,False,BST,30000,28836,10,8616,7,7288,12
39,False,LIST,10000,9871,491,957,821,879,1236
39,False,LIST,15000,14710,1194,2131,1901,2022,2736
39,False,LIST,20000,19484,2266,3844,3311,3474,4726
39,False,LIST,25000,24194,3706,6029,5277,5392,7850
39,False,LIST,30000,28809,5474,8603,7436,7538,10047
39,True,AVL,10000,10000,1295,998,1,965,444
39,True,AVL,15000,15000,3190,2252,2,2065,1471
39,True,AVL,20000,20000,6181,3913,3,3636,3636
39,True,AVL,25000,25000,10233,6209,5,5469,6764
39,True,AVL,30000,30000,14771,8930,5,7819,10943
39,True,BST,10000,10000,3,998,1,965,3
39,True,BST,15000,15000,6,2252,3,1974,6
39,True,BST,20000,20000,8,3913,4,3528,7
39,True,BST,25000,25000,9,6209,5,5469,9
39,True,BST,30000,30000,12,8930,6,7819,12
39,True,LIST,10000,10000,839,1007,783,936,1564
39,True,LIST,15000,15000,2297,2236,1971,2111,3566
39,True,LIST,20000,20000,4526,4050,3723,3629,6523
39,True,LIST,25000,25000,7993,6265,6064,5588,11071
39,True,LIST,30000,30000,11737,9081,9897,7725,14973
40,False,AVL,10000,9872,553,1041,1,914,351
40,False,AVL,15000,14723,1460,2203,2,2006,1219
40,False,AVL,20000,19486,2719,3885,4,3520,3177
40,False,AVL,25000,24207,4680,6030,4,5340,5651
40,False,AVL,30000,28836,7015,8616,5,7478,9498
40,False,BST,10000,9872,4,1041,2,914,4
40,False,BST,15000,14723,6,2203,3,1999,6
40,False,BST,20000,19486,8,3885,5,3425,9
40,False,BST,25000,24207,9,6030,5,5228,10
40,False,BST,30000,28836,11,8616,7,7288,13
40,False,LIST,10000,9871,509,957,844,879,1296
40,False,LIST,15000,14710,1244,2131,2116,2022,2974
40,False,LIST,20000,19484,2496,3844,3326,3474,4952
40,False,LIST,25000,24194,4075,6029,5660,5392,7346
40,False,LIST,30000,28809,5958,8603,8023,7538,10320
40,True,AVL,10000,10000,1337,998,2,965,425
40,True,AVL,15000,15000,3275,2252,2,2065,1499
40,True,AVL,20000,20000,6170,3913,3,3636,3659
40,True,AVL,25000,25000,9835,6209,5,5469,6559
40,True,AVL,30000,30000,14878,8930,7,7819,11571
40,True,BST,10000,10000,3,998,1,965,3
40,True,BST,15000,15000,6,2252,3,1974,6
40,True,BST,20000,20000,9,3913,5,3528,9
40,True,BST,25000,25000,12,6209,6,5469,12
40,True,BST,30000,30000,14,8930,7,7819,14
40,True,LIST,10000,10000,821,1007,876,936,1825
40,True,LIST,15000,15000,2375,2236,2086,2111,4020
40,True,LIST,20000,20000,4924,4050,3624,3629,6926
40,True,LIST,25000,25000,7675,6265,6109,5588,10935
40,True,LIST,30000,30000,12211,9081,8873,7725,13958
41,False,AVL,10000,9872,532,1041,1,914,341
41,False,AVL,15000,14723,1464,2203,3,2006,1434
41,False,AVL,20000,19486,2934,3885,5,3520,3353
41,False,AVL,25000,24207,4417,6030,4,5340,5606
41,False,AVL,30000,28836,6846,8616,8,7478,9151
41,False,BST,10000,9872,4,1041,2,914,3
41,False,BST,15000,14723,6,2203,3,1999,6
41,False,BST,20000,19486,7,3885,4,3425,8
41,False,BST,25000,24207,9,6030,5,5228,10
41,False,BST,30000,28836,10,8616,7,7288,12
41,False,LIST,10000,9871,491,957,779,879,1213
41,False,LIST,15000,14710,1272,2131,1930,2022,2799
41,False,LIST,20000,19484,2401,3844,3509,3474,5220
41,False,LIST,25000,24194,4327,6029,5618,5392,7886
41,False,LIST,30000,28809,5928,8603,8572,7538,12258
41,True,AVL,10000,10000,1428,998,1,965,460
41,True,AVL,15000,15000,3471,2252,2,2065,1533
41,True,AVL,20000,20000,6401,3913,3,3636,3521
41,True,AVL,25000,25000,10122,6209,6,5469,7477
41,True,AVL,30000,30000,15716,8930,7,7819,12534
41,True,BST,10000,10000,3,998,1,965,3
41,True,BST,15000,15000,6,2252,3,1974,6
41,True,BST,20000,20000,8,3913,4,3528,8
41,True,BST,25000,25000,10,6209,5,5469,11
41,True,BST,30000,30000,13,8930,6,7819,12
41,True,LIST,10000,10000,919,1007,842,936,1729
41,True,LIST,15000,15000,2469,2236,2256,2111,4206
41,True,LIST,20000,20000,5044,4050,4229,3629,7474
41,True,LIST,25000,25000,8306,6265,6969,5588,11916
41,True,LIST,30000,30000,12653,9081,10576,7725,17318
42,False,AVL,10000,9872,560,1041,1,914,406
42,False,AVL,15000,14723,1563,2203,2,2006,1346
42,False,AVL,20000,19486,2836,3885,3,3520,3214
42,False,AVL,25000,24207,4737,6030,5,5340,6139
42,False,AVL,30000,28836,7630,8616,7,7478,10173
42,False,BST,10000,9872,4,1041,2,914,4
42,False,BST,15000,14723,6,2203,3,1999,6
42,False,BST,20000,19486,8,3885,4,3425,9
42,False,BST,25000,24207,11,6030,7,5228,13
42,False,BST,30000,28836,12,8616,8,7288,15
42,False,LIST,10000,9871,509,957,840,879,1285
42,False,LIST,15000,14710,1269,2131,1953,2022,3068
42,False,LIST,20000,19484,2488,3844,3790,3474,5244
42,False,LIST,25000,24194,3960,6029,5590,5392,8875
42,False,LIST,30000,28809,5439,8603,8092,7538,10488
42,True,AVL,10000,10000,1213,998,1,965,400
42,True,AVL,15000,15000,3079,2252,2,2065,1441
42,True,AVL,20000,20000,5915,3913,3,3636,3452
42,True,AVL,25000,25000,9682,6209,4,5469,6490
42,True,AVL,30000,30000,14284,8930,6,7819,10992
42,True,BST,10000,10000,3,998,1,965,3
42,True,BST,15000,15000,5,2252,3,1974,6
42,True,BST,20000,20000,8,3913,4,3528,8
42,True,BST,25000,25000,9,6209,5,5469,10
42,True,BST,30000,30000,12,8930,6,7819,12
42,True,LIST,10000,10000,824,1007,785,936,1492
42,True,LIST,15000,15000,2249,2236,1964,2111,3526
42,True,LIST,20000,20000,4436,4050,3613,3629,6254
42,True,LIST,25000,25000,7546,6265,5890,5588,9735
42,True,LIST,30000,30000,11343,9081,8643,7725,13513
43,False,AVL,10000,9872,531,1041,1,914,340
43,False,AVL,15000,14723,1383,2203,2,2006,1252
43,False,AVL,20000,19486,2656,3885,3,3520,2984
43,False,AVL,25000,24207,4414,6030,4,5340,5459
43,False,AVL,30000,28836,6624,8616,5,7478,9397
43,False,BST,10000,9872,4,1041,2,914,4
43,False,BST,15000,14723,6,2203,3,1999,6
43,False,BST,20000,19486,7,3885,4,3425,9
43,False,BST,25000,24207,10,6030,6,5228,11
43,False,BST,30000,28836,12,8616,8,7288,15
43,False,LIST,10000,9871,574,957,905,879,1224
43,False,LIST,15000,14710,1199,2131,1830,2022,2716
43,False,LIST,20000,19484,2266,3844,3301,3474,4757
43,False,LIST,25000,24194,3659,6029,5106,5392,7126
43,False,LIST,30000,28809,5226,8603,7053,7538,9548
43,True,AVL,10000,10000,1239,998,1,965,429
43,True,AVL,15000,15000,3004,2252,2,2065,1412
43,True,AVL,20000,20000,5957,3913,5,3636,3494
43,True,AVL,25000,25000,9375,6209,4,5469,6253
43,True,AVL,30000,30000,14222,8930,6,7819,10952
43,True,BST,10000,10000,3,998,1,965,3
43,True,BST,15000,15000,5,2252,3,1974,5
43,True,BST,20000,20000,8,3913,4,3528,7
43,True,BST,25000,25000,10,6209,5,5469,9
43,True,BST,30000,30000,12,8930,7,7819,12
43,True,LIST,10000,10000,829,1007,791,936,1519
43,True,LIST,15000,15000,2203,2236,1902,2111,3451
43,True,LIST,20000,20000,4304,4050,3519,3629,6151
43,True,LIST,25000,25000,7297,6265,5766,5588,9360
43,True,LIST,30000,30000,11408,9081,8698,7725,13713
44,False,AVL,10000,9872,535,1041,1,914,345
44,False,AVL,15000,14723,1338,2203,2,2006,1227
44,False,AVL,20000,19486,2566,3885,3,3520,2890
44,False,AVL,25000,24207,4275,6030,4,5340,5354
44,False,AVL,30000,28836,6424,8616,5,7478,8740
44,False,BST,10000,9872,4,1041,1,914,3
44,False,BST,15000,14723,5,2203,2,1999,5
44,False,BST,20000,19486,7,3885,4,3425,8
44,False,BST,25000,24207,8,6030,5,5228,10
44,False,BST,30000,28836,10,8616,7,7288,12
44,False,LIST,10000,9871,487,957,782,879,1214
44,False,LIST,15000,14710,1198,2131,1820,2022,2709
44,False,LIST,20000,19484,2264,3844,3219,3474,4656
44,False,LIST,25000,24194,3629,6029,5060,5392,7133
44,False,LIST,30000,28809,5437,8603,7395,7538,9969
44,True,AVL,10000,10000,1213,998,1,965,412
44,True,AVL,15000,15000,3095,2252,2,2065,1423
44,True,AVL,20000,20000,5885,3913,3,3636,3459
44,True,AVL,25000,25000,9580,6209,4,5469,6425
44,True,AVL,30000,30000,14048,8930,5,7819,10841
44,True,BST,10000,10000,3,998,1,965,3
44,True,BST,15000,15000,5,2252,2,1974,5
44,True,BST,20000,20000,7,3913,3,3528,7
44,True,BST,25000,25000,9,6209,5,5469,10
44,True,BST,30000,30000,11,8930,6,7819,12
44,True,LIST,10000,10000,817,1007,790,936,1532
44,True,LIST,15000,15000,2237,2236,2001,2111,3507
44,True,LIST,20000,20000,4467,4050,4701,3629,6282
44,True,LIST,25000,25000,7487,6265,5834,5588,9542
44,True,LIST,30000,30000,11202,9081,8533,7725,13547
45,False,AVL,10000,9872,538,1041,1,914,338
45,False,AVL,15000,14723,1379,2203,2,2006,1261
45,False,AVL,20000,19486,2644,3885,3,3520,2977
45,False,AVL,25000,24207,4411,6030,5,5340,5462
45,False,AVL,30000,28836,6647,8616,5,7478,9039
45,False,BST,10000,9872,4,1041,2,914,3
45,False,BST,15000,14723,6,2203,3,1999,5
45,False,BST,20000,19486,7,3885,4,3425,7
45,False,BST,25000,24207,9,6030,6,5228,11
45,False,BST,30000,28836,10,8616,7,7288,12
45,False,LIST,10000,9871,492,957,780,879,1216
45,False,LIST,15000,14710,1195,2131,1808,2022,2723
45,False,LIST,20000,19484,2229,3844,3267,3474,4718
45,False,LIST,25000,24194,3660,6029,5173,5392,7235
45,False,LIST,30000,28809,5407,8603,7347,7538,9996
45,True,AVL,10000,10000,1206,998,1,965,404
45,True,AVL,15000,15000,3081,2252,2,2065,1431
45,True,AVL,20000,20000,5890,3913,3,3636,3427
45,True,AVL,25000,25000,9649,6209,5,5469,6507
45,True,AVL,30000,30000,14307,8930,6,7819,10927
45,True,BST,10000,10000,3,998,1,965,3
45,True,BST,15000,15000,5,2252,3,1974,5
45,True,BST,20000,20000,7,3913,4,3528,7
45,True,BST,25000,25000,9,6209,5,5469,10
45,True,BST,30000,30000,12,8930,6,7819,12
45,True,LIST,10000,10000,821,1007,787,936,1526
45,True,LIST,15000,15000,2234,2236,1957,2111,3551
45,True,LIST,20000,20000,4428,4050,3616,3629,6382
45,True,LIST,25000,25000,8318,6265,5871,5588,9820
45,True,LIST,30000,30000,11433,9081,8619,7725,13577
46,False,AVL,10000,9872,520,1041,1,914,346
46,False,AVL,15000,14723,1378,2203,2,2006,1270
46,False,AVL,20000,19486,2562,3885,3,3520,2847
46,False,AVL,25000,24207,4470,6030,4,5340,5504
46,False,AVL,30000,28836,6713,8616,5,7478,9136
46,False,BST,10000,9872,4,1041,2,914,3
46,False,BST,15000,14723,6,2203,3,1999,6
46,False,BST,20000,19486,8,3885,4,3425,8
46,False,BST,25000,24207,9,6030,6,5228,10
46,False,BST,30000,28836,11,8616,7,7288,13
46,False,LIST,10000,9871,490,957,791,879,1225
46,False,LIST,15000,14710,1208,2131,1858,2022,2822
46,False,LIST,20000,19484,2257,3844,3292,3474,4714
46,False,LIST,25000,24194,3664,6029,5435,5392,7525
46,False,LIST,30000,28809,5223,8603,7136,7538,9830
46,True,AVL,10000,10000,1186,998,1,965,408
46,True,AVL,15000,15000,3011,2252,2,2065,1375
46,True,AVL,20000,20000,5862,3913,3,3636,3482
46,True,AVL,25000,25000,9828,6209,5,5469,6502
46,True,AVL,30000,30000,14241,8930,5,7819,10984
46,True,BST,10000,10000,3,998,1,965,3
46,True,BST,15000,15000,5,2252,3,1974,5
46,True,BST,20000,20000,7,3913,4,3528,7
46,True,BST,25000,25000,9,6209,5,5469,9
46,True,BST,30000,30000,11,8930,6,7819,12
46,True,LIST,10000,10000,841,1007,826,936,1553
46,True,LIST,15000,15000,2149,2236,1926,2111,3451
46,True,LIST,20000,20000,4399,4050,3560,3629,6236
46,True,LIST,25000,25000,7269,6265,5708,5588,9343
46,True,LIST,30000,30000,10964,9081,9762,7725,16040
47,False,AVL,10000,9872,581,1041,1,914,360
47,False,AVL,15000,14723,1421,2203,2,2006,1340
47,False,AVL,20000,19486,2922,3885,3,3520,3289
47,False,AVL,25000,24207,4791,6030,4,5340,5674
47,False,AVL,30000,28836,7049,8616,6,7478,9243
47,False,BST,10000,9872,4,1041,2,914,3
47,False,BST,15000,14723,6,2203,3,1999,6
47,False,BST,20000,19486,7,3885,4,3425,7
47,False,BST,25000,24207,8,6030,6,5228,10
47,False,BST,30000,28836,10,8616,7,7288,12
47,False,LIST,10000,9871,504,957,795,879,1228
47,False,LIST,15000,14710,1228,2131,1870,2022,2839
47,False,LIST,20000,19484,2262,3844,3371,3474,4940
47,False,LIST,25000,24194,3794,6029,5223,5392,7610
47,False,LIST,30000,28809,5514,8603,7390,7538,9987
47,True,AVL,10000,10000,1283,998,1,965,433
47,True,AVL,15000,15000,3133,2252,2,2065,1438
47,True,AVL,20000,20000,5966,3913,3,3636,3488
47,True,AVL,25000,25000,9770,6209,5,5469,6489
47,True,AVL,30000,30000,14162,8930,6,7819,10981
47,True,BST,10000,10000,3,998,1,965,3
47,True,BST,15000,15000,5,2252,3,1974,5
47,True,BST,20000,20000,7,3913,4,3528,7
47,True,BST,25000,25000,9,6209,5,5469,10
47,True,BST,30000,30000,12,8930,6,7819,12
47,True,LIST,10000,10000,832,1007,815,936,1549
47,True,LIST,15000,15000,2335,2236,1989,2111,3611
47,True,LIST,20000,20000,4440,4050,3599,3629,6326
47,True,LIST,25000,25000,7578,6265,6747,5588,9979
47,True,LIST,30000,30000,11418,9081,8683,7725,13622
48,False,AVL,10000,9872,532,1041,1,914,350
48,False,AVL,15000,14723,1389,2203,2,2006,1266
48,False,AVL,20000,19486,2626,3885,3,3520,2912
48,False,AVL,25000,24207,4462,6030,5,5340,5560
48,False,AVL,30000,28836,6739,8616,6,7478,9120
48,False,BST,10000,9872,4,1041,2,914,3
48,False,BST,15000,14723,6,2203,3,1999,6
48,False,BST,20000,19486,7,3885,4,3425,8
48,False,BST,25000,24207,9,6030,5,5228,10
48,False,BST,30000,28836,10,8616,7,7288,13
48,False,LIST,10000,9871,494,957,809,879,1240
48,False,LIST,15000,14710,1200,2131,1859,2022,2751
48,False,LIST,20000,19484,2275,3844,3303,3474,4800
48,False,LIST,25000,24194,3682,6029,5227,5392,7283
48,False,LIST,30000,28809,5541,8603,7468,7538,10061
48,True,AVL,10000,10000,1206,998,1,965,407
48,True,AVL,15000,15000,3126,2252,2,2065,1440
48,True,AVL,20000,20000,5993,3913,3,3636,3501
48,True,AVL,25000,25000,9788,6209,5,5469,6584
48,True,AVL,30000,30000,14562,8930,6,7819,11057
48,True,BST,10000,10000,3,998,1,965,3
48,True,BST,15000,15000,5,2252,3,1974,5
48,True,BST,20000,20000,7,3913,4,3528,7
48,True,BST,25000,25000,9,6209,5,5469,10
48,True,BST,30000,30000,12,8930,6,7819,12
48,True,LIST,10000,10000,862,1007,806,936,1544
48,True,LIST,15000,15000,2252,2236,1955,2111,3544
48,True,LIST,20000,20000,4504,4050,3674,3629,6423
48,True,LIST,25000,25000,7430,6265,5893,5588,9624
48,True,LIST,30000,30000,12011,9081,9867,7725,15413
49,False,AVL,10000,9872,544,1041,1,914,342
49,False,AVL,15000,14723,1395,2203,2,2006,1270
49,False,AVL,20000,19486,2675,3885,3,3520,2960
49,False,AVL,25000,24207,5039,6030,6,5340,5830
49,False,AVL,30000,28836,7000,8616,6,7478,9746
49,False,BST,10000,9872,4,1041,2,914,3
49,False,BST,15000,14723,6,2203,3,1999,6
49,False,BST,20000,19486,7,3885,4,3425,8
49,False,BST,25000,24207,9,6030,5,5228,11
49,False,BST,30000,28836,11,8616,7,7288,14
49,False,LIST,10000,9871,502,957,821,879,1279
49,False,LIST,15000,14710,1246,2131,1932,2022,2878
49,False,LIST,20000,19484,2346,3844,3772,3474,5422
49,False,LIST,25000,24194,4038,6029,6348,5392,8509
49,False,LIST,30000,28809,6118,8603,9296,7538,12823
49,True,AVL,10000,10000,1294,998,1,965,415
49,True,AVL,15000,15000,3016,2252,2,2065,1474
49,True,AVL,20000,20000,6555,3913,5,3636,3766
49,True,AVL,25000,25000,10330,6209,6,5469,7188
49,True,AVL,30000,30000,15466,8930,6,7819,11622
49,True,BST,10000,10000,3,998,1,965,3
49,True,BST,15000,15000,5,2252,3,1974,5
49,True,BST,20000,20000,8,3913,4,3528,8
49,True,BST,25000,25000,10,6209,5,5469,10
49,True,BST,30000,30000,13,8930,8,7819,14
49,True,LIST,10000,10000,852,1007,811,936,1683
49,True,LIST,15000,15000,2469,2236,1996,2111,3758
49,True,LIST,20000,20000,4865,4050,3882,3629,6714
49,True,LIST,25000,25000,8234,6265,5989,5588,10133
49,True,LIST,30000,30000,11752,9081,9827,7725,16046
50,False,AVL,10000,9872,640,1041,1,914,398
50,False,AVL,15000,14723,1563,2203,2,2006,1236
50,False,AVL,20000,19486,2797,3885,3,3520,3102
50,False,AVL,25000,24207,4634,6030,7,5340,5836
50,False,AVL,30000,28836,6986,8616,6,7478,10166
50,False,BST,10000,9872,4,1041,2,914,3
50,False,BST,15000,14723,6,2203,3,1999,6
50,False,BST,20000,19486,7,3885,4,3425,8
50,False,BST,25000,24207,11,6030,7,5228,12
50,False,BST,30000,28836,12,8616,8,7288,14
50,False,LIST,10000,9871,471,957,773,879,1190
50,False,LIST,15000,14710,1195,2131,1898,2022,2930
50,False,LIST,20000,19484,2159,3844,3563,3474,4931
50,False,LIST,25000,24194,3870,6029,5872,5392,8152
50,False,LIST,30000,28809,5621,8603,8266,7538,10552
50,True,AVL,10000,10000,1260,998,1,965,419
50,True,AVL,15000,15000,3349,2252,3,2065,1542
50,True,AVL,20000,20000,6586,3913,4,3636,3911
50,True,AVL,25000,25000,10571,6209,5,5469,7249
50,True,AVL,30000,30000,14658,8930,6,7819,12233
50,True,BST,10000,10000,3,998,1,965,3
50,True,BST,15000,15000,6,2252,3,1974,6
50,True,BST,20000,20000,8,3913,4,3528,7
50,True,BST,25000,25000,10,6209,5,5469,10
50,True,BST,30000,30000,12,8930,6,7819,12
50,True,LIST,10000,10000,954,1007,850,936,1683
50,True,LIST,15000,15000,2458,2236,2037,2111,3814
50,True,LIST,20000,20000,4947,4050,4213,3629,6903
50,True,LIST,25000,25000,8417,6265,6346,5588,10585
50,True,LIST,30000,30000,12676,9081,10789,7725,15330
51,False,AVL,10000,9872,549,1041,1,914,389
51,False,AVL,15000,14723,1615,2203,3,2006,1437
51,False,AVL,20000,19486,2970,3885,4,3520,2981
51,False,AVL,25000,24207,4530,6030,6,5340,5837
51,False,AVL,30000,28836,7050,8616,6,7478,9526
51,False,BST,10000,9872,4,1041,2,914,4
51,False,BST,15000,14723,6,2203,3,1999,6
51,False,BST,20000,19486,8,3885,4,3425,8
51,False,BST,25000,24207,9,6030,6,5228,11
51,False,BST,30000,28836,11,8616,7,7288,13
51,False,LIST,10000,9871,497,957,837,879,1459
51,False,LIST,15000,14710,1310,2131,2019,2022,2854
51,False,LIST,20000,19484,2349,3844,3599,3474,5367
51,False,LIST,25000,24194,4127,6029,5854,5392,7793
51,False,LIST,30000,28809,6227,8603,8035,7538,10764
51,True,AVL,10000,10000,1511,998,1,965,423
51,True,AVL,15000,15000,3161,2252,3,2065,1633
51,True,AVL,20000,20000,6525,3913,4,3636,3593
51,True,AVL,25000,25000,10201,6209,5,5469,6910
51,True,AVL,30000,30000,15775,8930,7,7819,12581
51,True,BST,10000,10000,3,998,1,965,3
51,True,BST,15000,15000,6,2252,3,1974,6
51,True,BST,20000,20000,8,3913,4,3528,7
51,True,BST,25000,25000,9,6209,5,5469,10
51,True,BST,30000,30000,12,8930,6,7819,15
51,True,LIST,10000,10000,846,1007,798,936,1534
51,True,LIST,15000,15000,2302,2236,2011,2111,3760
51,True,LIST,20000,20000,4867,4050,4300,3629,6804
51,True,LIST,25000,25000,8553,6265,6001,5588,10118
51,True,LIST,30000,30000,13135,9081,10442,7725,15646
52,False,AVL,10000,9872,639,1041,1,914,372
52,False,AVL,15000,14723,1432,2203,2,2006,1286
52,False,AVL,20000,19486,2830,3885,3,3520,3294
52,False,AVL,25000,24207,4798,6030,4,5340,5866
52,False,AVL,30000,28836,7179,8616,6,7478,11110
52,False,BST,10000,9872,4,1041,2,914,4
52,False,BST,15000,14723,6,2203,3,1999,6
52,False,BST,20000,19486,8,3885,5,3425,9
52,False,BST,25000,24207,10,6030,6,5228,12
52,False,BST,30000,28836,14,8616,9,7288,15
52,False,LIST,10000,9871,514,957,818,879,1348
52,False,LIST,15000,14710,1323,2131,1972,2022,3134
52,False,LIST,20000,19484,2413,3844,3885,3474,5314
52,False,LIST,25000,24194,4223,6029,5441,5392,7727
52,False,LIST,30000,28809,5899,8603,7848,7538,10184
52,True,AVL,10000,10000,1252,998,1,965,426
52,True,AVL,15000,15000,3336,2252,3,2065,1502
52,True,AVL,20000,20000,6221,3913,3,3636,3526
52,True,AVL,25000,25000,10209,6209,6,5469,6729
52,True,AVL,30000,30000,14296,8930,6,7819,11477
52,True,BST,10000,10000,3,998,2,965,3
52,True,BST,15000,15000,6,2252,3,1974,6
52,True,BST,20000,20000,8,3913,4,3528,8
52,True,BST,25000,25000,11,6209,6,5469,11
52,True,BST,30000,30000,14,8930,7,7819,14
52,True,LIST,10000,10000,909,1007,879,936,1624
